Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Proteoglycan	4	0.009378883443926	0.04249503245735144	SDC4, AGRN, GPC6, CD44	327	49	20581	5.1378643200399425	0.9999990771492995	1.0	1.0
GOTERM_MF_DIRECT	GO:0051213~dioxygenase activity	3	0.0070341625829445	0.04471439680135212	KDM6B, KDM3B, ALKBH7	274	21	16881	8.801355578727842	0.999999999853462	1.0	1.0
UP_KEYWORDS	Oxidoreductase	16	0.037515533775704	0.045160953741533894	AOC3, KDM6B, ALDH1L1, KDM3B, RNLS, CYB561A3, IFI30, ALKBH7, TECRL, CYP17A1, AIFM3, ALKBH5, CYP26B1, AKR1B10, MICAL1, FTH1	327	582	20581	1.730277331147472	0.9999996218583627	1.0	1.0
UP_KEYWORDS	Mast cell degranulation	2	0.004689441721963	0.04677306486158634	CPLX2, LAT	327	3	20581	41.9592252803262	0.9999997797997551	1.0	1.0
GOTERM_BP_DIRECT	GO:0007411~axon guidance	7	0.0164130460268705	0.047037083703842304	EFNB1, TGFB2, RELN, RPS6KA5, LAMB2, DPYSL2, ARX	276	159	16792	2.6785160878680156	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	12	0.028136650331778	0.04757531947048309	AOC3, C5, CYP26B1, RPS6KA5, THEMIS2, CCL7, IFNA2, TLR7, AGTR2, LAT, HNRNPA0, CCL15	276	379	16792	1.9263508087644832	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048069~eye pigmentation	2	0.004689441721963	0.0483331584368199	LEF1, VHLL	276	3	16792	40.56038647342995	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090068~positive regulation of cell cycle process	2	0.004689441721963	0.0483331584368199	LEF1, NUDT16	276	3	16792	40.56038647342995	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0005989~lactose biosynthetic process	2	0.004689441721963	0.0483331584368199	SLC2A1, LALBA	276	3	16792	40.56038647342995	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	2	0.004689441721963	0.048420274849672124	ZFP36, FMR1	300	3	18224	40.497777777777785	0.9999995833481374	1.0	1.0
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	7	0.0164130460268705	0.04944188947916107	FMNL3, CCL7, DPYSL2, MICAL1, KRT25, AGRN, TUBB4B	276	161	16792	2.645242596093258	1.0	1.0	1.0
UP_KEYWORDS	Mental retardation	10	0.023447208609815	0.04953304279983362	PPP1R15B, PIGO, GDI1, BRF1, NSUN2, FMR1, ARX, SLC2A1, DNA2, TMEM240	327	299	20581	2.104977856872552	0.9999999129342279	1.0	1.0
UP_SEQ_FEATURE	signal peptide	65	0.1524068559637975	0.05004407402006347	SERPINA2, IL1RN, IFNA2, ALKBH7, IFI30, ORM2, CLU, TIMP2, IL12A, UGT2A1, LIPK, PTGFRN, TPSAB1, VSTM5, SFTPB, C5ORF15, ITGA2, APOA1, LIFR, PRSS55, GFRA4, CORT, COL2A1, MMP17, TLR7, DSG3, LALBA, DSC2, CD44, PLA1A, CHODL, CELA3A, SLC24A3, SDC4, ABHD17AP4, TREML5P, ITLN2, LRP2, SEL1L2, LYZL4, EFNB1, C5, APOM, RELN, HLA-DMB, FAM172A, CCL7, OTOG, PCDHA2, LRRC4C, GPC6, CCL15, TMEM132C, BTNL8, CGREF1, WNT10B, TGFB2, HLA-DRB5, RNLS, LAMB2, IGKV1-5, MFAP5, LRRN1, AGRN, IL7R	316	3346	20063	1.2333780368775866	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	5	0.0117236043049075	0.05120820278229431	SDC4, IFI30, AGRN, GYG1, GPC6	300	85	18224	3.5733333333333337	0.9999998251793554	1.0	1.0
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	17	0.03986025463668551	0.051435643308053294	CHODL, RAP1GAP2, ARFGEF1, SYT4, PNPLA8, PRKCE, ITGA2, FMR1, AXIN1, TRIAP1, ATP2C2, CLU, STK16, SPIRE2, CDK2AP1, AGTR2, MT1E	300	621	18224	1.6629522275899087	0.9999998371554388	1.0	1.0
GOTERM_CC_DIRECT	GO:0005615~extracellular space	31	0.0726863466904265	0.05362932665902519	SERPINA2, CELA3A, IL1RN, HILPDA, IFNA2, NUDT1, KLHL34, ORM2, CLU, LYZL4, C5, RELN, CCL7, TIMP2, OTOG, IL12A, TPSAB1, LRRC4C, GPC6, CCL15, SFTPB, WNT10B, TGFB2, HLA-DRB5, RNLS, APOA1, GFRA4, CORT, COL2A1, LALBA, HIST1H2BD	300	1347	18224	1.3980301905468944	0.9999999179389619	1.0	1.0
UP_SEQ_FEATURE	metal ion-binding site:Calcium 2	4	0.009378883443926	0.06032840740145574	COLEC12, AOC3, SYT4, ATP2C2	316	57	20063	4.455474128358872	1.0	1.0	1.0
UP_KEYWORDS	Synapse	11	0.0257919294707965	0.06034053932152442	SHC4, SYT4, SYT12, FMR1, GSG1L, AMPH, KCTD12, LRRC4C, AGRN, TMEM240, ANKS1B	327	357	20581	1.9392919247209586	0.9999999977584056	1.0	1.0
GOTERM_BP_DIRECT	GO:0007368~determination of left/right symmetry	4	0.009378883443926	0.06117425444709944	TBX1, GALNT11, AXIN1, NKX3-2	276	55	16792	4.4247694334650856	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005086~ARF guanyl-nucleotide exchange factor activity	3	0.0070341625829445	0.06125910478223197	ARFGEF1, GBF1, AMPH	274	25	16881	7.393138686131388	0.9999999999999742	1.0	1.0
UP_KEYWORDS	Dwarfism	6	0.014068325165889	0.062247773835085424	PPP1R15B, COL2A1, BRF1, DNA2, GPC6, NKX3-2	327	134	20581	2.818156921812954	0.9999999988299801	1.0	1.0
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	16	0.037515533775704	0.06345295556995724	AOC3, KDM6B, ALDH1L1, KDM3B, GDI1, RNLS, CYB561A3, IFI30, ALKBH7, TECRL, CYP17A1, AIFM3, CYP26B1, AKR1B10, MICAL1, FTH1	276	592	16792	1.6443399921660793	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0021800~cerebral cortex tangential migration	2	0.004689441721963	0.0639212447702951	RELN, ARX	276	4	16792	30.420289855072465	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043587~tongue morphogenesis	2	0.004689441721963	0.0639212447702951	TBX1, CYP26B1	276	4	16792	30.420289855072465	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	16	0.037515533775704	0.06533464716334075	ARFGEF1, NAPA, GALNT11, ST6GALNAC1, HLA-DRB5, FAM57B, PNPLA8, GBF1, SLC2A1, ATP2C2, AP1G2, B3GNT7, TRAPPC6B, RHO, TLR7, LALBA	300	591	18224	1.6445798082346308	0.9999999979383324	1.0	1.0
UP_KEYWORDS	RNA-binding	17	0.03986025463668551	0.06539009078141371	TIA1, MBNL1, DDX58, NSUN2, FMR1, SRBD1, NUDT1, RBM4B, LSM10, DDX19B, ZFP36, RALY, DPPA5, NUDT16, RBM24, HNRNPA0, EIF4G1	327	665	20581	1.6089627739072452	0.9999999996003112	1.0	1.0
UP_KEYWORDS	Calcium	21	0.049239138080611505	0.06611670375142759	COLEC12, AOC3, SYT4, CGREF1, SLC24A3, TRPC1, ITGA2, DYSF, CLEC17A, LRP2, ATP2C2, TMEM37, ANO1, COL2A1, RELN, MMP17, LALBA, DSG3, PCDHA2, AGRN, DSC2	327	877	20581	1.5070873390311006	0.9999999996883735	1.0	1.0
UP_KEYWORDS	Lipid transport	5	0.0117236043049075	0.06629754051603501	STARD4, APOM, ATP10D, APOA1, TRIAP1	327	96	20581	3.2780644750254844	0.999999999707099	1.0	1.0
INTERPRO	IPR008993:Tissue inhibitor of metalloproteinases-like, OB-fold	3	0.0070341625829445	0.06678686659412152	C5, TIMP2, AGRN	304	26	18559	7.044154858299595	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006027~glycosaminoglycan catabolic process	3	0.0070341625829445	0.06713646031048158	SDC4, AGRN, GPC6	276	26	16792	7.020066889632107	1.0	1.0	1.0
INTERPRO	IPR011990:Tetratricopeptide-like helical	8	0.018757766887852	0.06722276719395665	NAPA, KDM6B, PSMD3, NPHP3-ACAD11, TMTC1, TTC9C, SEL1L2, RGPD2	304	218	18559	2.2403428295509413	1.0	1.0	1.0
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease (IBD)	4	0.009378883443926	0.06732472172230453	TGFB2, HLA-DRB5, HLA-DMB, IL12A	102	64	6879	4.2150735294117645	0.9999980986679883	1.0	1.0
GOTERM_MF_DIRECT	GO:0005544~calcium-dependent phospholipid binding	4	0.009378883443926	0.06743781888989461	SYT4, SYT12, DYSF, C2CD4C	274	58	16881	4.2489302793858545	0.999999999999999	1.0	1.0
INTERPRO	IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain	4	0.009378883443926	0.06899737306635798	AIFM3, GDI1, RNLS, MICAL1	304	58	18559	4.21029945553539	1.0	1.0	1.0
UP_KEYWORDS	Cell junction	17	0.03986025463668551	0.07115216282734091	SHC4, SYT4, DDX58, FMR1, FRMPD2, TMEM240, TJAP1, CLDN20, SYT12, GSG1L, AMPH, DSG3, KCTD12, AGRN, LRRC4C, DSC2, ANKS1B	327	675	20581	1.5851262883678783	0.9999999999447587	1.0	1.0
KEGG_PATHWAY	hsa00052:Galactose metabolism	3	0.0070341625829445	0.07117850699843202	HK3, AKR1B10, LALBA	102	30	6879	6.7441176470588236	0.9999991306463738	1.0	1.0
GOTERM_BP_DIRECT	GO:0006906~vesicle fusion	4	0.009378883443926	0.07234517075044189	SYT4, SYT12, DYSF, C2CD4C	276	59	16792	4.124785065094572	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	7	0.0164130460268705	0.07507555962977103	LSM10, MBNL1, ALKBH5, FMR1, RBM4B, CIR1, HNRNPA0	276	179	16792	2.3792405473241036	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003725~double-stranded RNA binding	4	0.009378883443926	0.07598927332715391	MBNL1, DDX58, TLR7, TUBB4B	274	61	16881	4.039966495153763	1.0	1.0	1.0
UP_SEQ_FEATURE	domain:KIND	2	0.004689441721963	0.07608339260305728	FRMPD2, SPIRE2	316	5	20063	25.39620253164557	1.0	1.0	1.0
SMART	SM00875:SM00875	4	0.009378883443926	0.07643946548042765	KLHL26, KLHL8, KLHL34, BTBD7	167	60	10057	4.014770459081836	0.9999990954363666	1.0	1.0
GOTERM_CC_DIRECT	GO:0030054~cell junction	13	0.030481371192759503	0.076761678084105	SHC4, SYT4, FMR1, IFI30, TMEM240, SYT12, EPB41L2, GSG1L, AMPH, KCTD12, AGRN, LRRC4C, ANKS1B	300	459	18224	1.720493827160494	0.999999999945938	1.0	1.0
KEGG_PATHWAY	hsa05145:Toxoplasmosis	5	0.0117236043049075	0.07789903864729969	TGFB2, HLA-DRB5, HLA-DMB, LAMB2, IL12A	102	110	6879	3.0655080213903747	0.9999997796405204	1.0	1.0
GOTERM_BP_DIRECT	GO:0006950~response to stress	4	0.009378883443926	0.07824847860842943	HSP90AB2P, CGREF1, C5, HILPDA	276	61	16792	3.9895462105013064	1.0	1.0	1.0
INTERPRO	IPR011019:KIND	2	0.004689441721963	0.07901747037241273	FRMPD2, SPIRE2	304	5	18559	24.419736842105262	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071569~protein ufmylation	2	0.004689441721963	0.07925491510998932	UFM1, UBA5	276	5	16792	24.33623188405797	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051180~vitamin transport	2	0.004689441721963	0.07925491510998932	TTPA, APOA1	276	5	16792	24.33623188405797	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1990592~protein K69-linked ufmylation	2	0.004689441721963	0.07925491510998932	UFM1, UBA5	276	5	16792	24.33623188405797	1.0	1.0	1.0
SMART	SM00750:KIND	2	0.004689441721963	0.07986508813556295	FRMPD2, SPIRE2	167	5	10057	24.08862275449102	0.9999995279216469	1.0	1.0
INTERPRO	IPR011705:BTB/Kelch-associated	4	0.009378883443926	0.0807301112122804	KLHL26, KLHL8, KLHL34, BTBD7	304	62	18559	3.9386672325976226	1.0	1.0	1.0
INTERPRO	IPR027397:Catenin binding domain	3	0.0070341625829445	0.08084509929393328	LEF1, DSG3, DSC2	304	29	18559	6.315449183303085	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030203~glycosaminoglycan metabolic process	3	0.0070341625829445	0.08126200748982043	SDC4, AGRN, GPC6	276	29	16792	6.293853073463268	1.0	1.0	1.0
KEGG_PATHWAY	hsa04622:RIG-I-like receptor signaling pathway	4	0.009378883443926	0.08316001096137329	DDX58, CASP10, IFNA2, IL12A	102	70	6879	3.853781512605042	0.9999999252725026	1.0	1.0
KEGG_PATHWAY	hsa05140:Leishmaniasis	4	0.009378883443926	0.0859426728531652	TGFB2, HLA-DRB5, HLA-DMB, IL12A	102	71	6879	3.7995028997514497	0.9999999579293628	1.0	1.0
GOTERM_BP_DIRECT	GO:0060325~face morphogenesis	3	0.0070341625829445	0.08615746986846556	TBX1, TGFB2, LEF1	276	30	16792	6.084057971014492	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	3	0.0070341625829445	0.08615746986846556	TBX1, ZFP36, CD44	276	30	16792	6.084057971014492	1.0	1.0	1.0
UP_KEYWORDS	Disease mutation	50	0.11723604304907502	0.0872340747487265	GDI1, PIGO, FMR1, DYSF, SLC2A1, CYP26B1, CASP10, SLC22A18, KRT25, SPEG, GYG1, POLE, MEN1, SFTPB, MBNL1, DDX58, NSUN2, AXIN1, APOA1, LIFR, HOGA1, COL2A1, DNA2, DSC2, XPR1, PPP1R15B, ARX, LRP2, TMEM240, CYP17A1, EFNB1, RELN, TTPA, RHO, OTOG, SLC25A20, TBX1, WNT10B, TGFB2, TIA1, BRF1, LAMB2, KCNJ18, MFAP5, RSPH1, PDE10A, LYRM7, AGRN, IL7R, EIF4G1	327	2550	20581	1.2340948611860645	0.9999999999997935	1.0	1.0
UP_KEYWORDS	Lipid degradation	5	0.0117236043049075	0.08801284152237662	PNPLA8, PNPLA5, LIPK, PAFAH1B3, PLA1A	327	106	20581	2.9688131094570425	0.9999999999998428	1.0	1.0
UP_SEQ_FEATURE	metal ion-binding site:Calcium 1; via carbonyl oxygen	3	0.0070341625829445	0.08960027971554677	COLEC12, AOC3, SYT4	316	32	20063	5.952234968354431	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048147~negative regulation of fibroblast proliferation	3	0.0070341625829445	0.09113926032518123	FTH1, AGTR2, IFI30	276	31	16792	5.887798036465638	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043967~histone H4 acetylation	3	0.0070341625829445	0.09113926032518123	MSL3P1, USP22, LEF1	276	31	16792	5.887798036465638	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007420~brain development	7	0.0164130460268705	0.09204673224383103	NAPA, SYT4, RELN, DPYSL2, AGTR2, PAFAH1B3, MEN1	276	190	16792	2.241495041952708	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	4	0.009378883443926	0.09388271737559001	TGFB2, CCL7, GBF1, CCL15	276	66	16792	3.6873078612209045	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005811~lipid particle	4	0.009378883443926	0.09430332142413694	LMLN, HILPDA, GBF1, PNPLA5	300	66	18224	3.681616161616162	0.9999999999998151	1.0	1.0
GOTERM_BP_DIRECT	GO:0034384~high-density lipoprotein particle clearance	2	0.004689441721963	0.09433830692101315	APOM, APOA1	276	6	16792	20.280193236714975	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070508~cholesterol import	2	0.004689441721963	0.09433830692101315	STARD4, APOA1	276	6	16792	20.280193236714975	1.0	1.0	1.0
UP_KEYWORDS	Inflammatory response	6	0.014068325165889	0.09447555107494954	KDM6B, C5, RPS6KA5, THEMIS2, CCL7, TLR7	327	152	20581	2.4844278126508934	0.9999999999999839	1.0	1.0
UP_KEYWORDS	Lipid droplet	3	0.0070341625829445	0.0958491262714291	LMLN, HILPDA, GBF1	327	33	20581	5.7217125382263	0.9999999999999901	1.0	1.0
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	3	0.0070341625829445	0.09620326325050843	TBX1, TGFB2, COL2A1	276	32	16792	5.703804347826087	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0031463~Cul3-RING ubiquitin ligase complex	4	0.009378883443926	0.0975856452846589	KCTD10, KLHL26, KLHL8, KLHL34	300	67	18224	3.626666666666667	0.9999999999999368	1.0	1.0
